ID,FrameNumber,Comment,FileName
d31e9e96-d73e-40c7-92ee-c4dc76a13eaa,3,"In the image, we see two individuals on what appears to be a synthetic turf field commonly used for sports. The person in the foreground, facing away from the camera, is likely preparing to kick or throw a ball, as hinted by his stance and the fact that he's looking back at the other person. The second individual stands further back with his hands on his hips, watching attentively. The word ""Watch"" is superimposed on the image in large letters, indicating that either an action worth observing is about to take place or it's an instruction to the viewer to pay attention to what is going to happen next. The sunny weather and casual attire of both individuals suggest a recreational or training context.",soccer_pass.mp4
a2594fd1-8566-46ee-99c6-42029a169395,7,"In the image, there are two people, seemingly male, standing on a grassy field. The person in the foreground appears to be holding a tennis ball and is looking at the person in the background, perhaps preparing to throw the ball to him. The person in the background is standing with a ready posture, possibly waiting to catch the ball. There's a word ""Watch"" superimposed on the image which suggests that this might be a still from instructional content or a video. The setting is outdoors, in a park or a sports field with trees in the background.",soccer_pass.mp4
60b8e0d1-9baa-4326-bbea-1d292212a080,11,"In the image, two individuals are seen on a field with artificial turf, seemingly engaging in a casual game of soccer or preparing to do so. One person is closer to the foreground and is facing towards the other, who is standing further away with a soccer ball near his feet, suggesting he may be about to pass or kick the ball. Trees and a clear sky are visible in the background, indicating the setting is an outdoor recreational area. The word ""this"" is prominently displayed in the middle of the image, but it's unclear what it is referring to without additional context.",soccer_pass.mp4
7fcb70c3-d538-4d9a-adba-a27f2e07d00c,15,"In the image, there are two individuals on what appears to be an artificial turf field, likely engaging in a sports activity. The individual in the foreground is facing away from the camera and seems to have just kicked or is preparing to kick a soccer ball; the motion is not entirely clear from this still image. The person in the background is facing the camera and seems to be watching the action or waiting for a pass. There is a word ""quick"" in the middle of the image, which might indicate that the photo is taken from a video and the word is either part of a subtitle or some sort of graphic overlay for emphasis. The context is not entirely clear without further information.",soccer_pass.mp4
a1314924-877a-4747-828c-4de76d9f7d78,19,"In this image, there are two people in athletic attire on what appears to be a synthetic turf field. The person in the foreground is facing away from the camera with a slight turn of the head towards the second person, who is positioned towards the back with a profile visible. There's a word ""quick"" overlaid on the image, suggesting that the context might be related to speed training, agility exercises, or it could be a graphic from a presentation or video about athletic performance. The exact activity is not clear from the image alone, but it seems related to sports or physical training. The surrounding environment looks like an outdoor setting with trees and a clear sky.",soccer_pass.mp4
da351f2f-a064-490a-b512-aaaf1b046576,23,"In this image, we see two individuals on what appears to be an artificial turf field, engaging in an activity associated with soccer. The person in the foreground seems to be controlling or getting ready to pass the ball, while the one further away is observing or waiting to receive the ball. The word ""soccer"" is superimposed over the image, possibly indicating either the theme of the image or the subject being highlighted.",soccer_pass.mp4
30df9db4-cb00-465b-9602-ae4ccad134a3,27,"In this image, there are two people engaged in an outdoor activity on an artificial grass field. The person in the foreground is standing near a yellow soccer ball, possibly preparing to kick it, and the individual in the background seems to be waiting to receive the ball or participate in some way. The word ""soccer"" is overlayed on the image, indicating the sport they are involved in. The environment appears to be a park or recreational area with trees and other greenery in the background. The overall scene suggests a casual, friendly game or practice session of soccer.",soccer_pass.mp4
2f0501a8-98e4-4cd6-a97a-f4604df9f34a,31,"In the image, there appear to be two individuals standing on what looks like an artificial turf playing field or sports court, probably engaged in some kind of activity or game involving a yellow soccer ball. The individual in the foreground is seen from the back and seems to be about to play the ball with his foot, while the other individual is facing the camera, looking toward the person with the ball. There is text overlaid on the image that says ""magic!"" suggesting that this moment may be part of a trick shot video or some sort of playful context where ""magic"" either refers to a surprising soccer move or is part of an entertaining performance. The surrounding area includes trees and what looks like a calm day with clear skies.",soccer_pass.mp4
82717e4f-6cf4-4283-b3c5-910b5301e972,35,"In the image, there are two individuals playing with a soccer ball on what appears to be an outdoor artificial turf field. The person closest to the camera seems to be controlling the ball, possibly preparing to pass or shoot, while the other person is standing at a distance, likely participating in the game. The environment suggests a casual or recreational setting for sports or exercise, and it looks to be a clear and sunny day which is suitable for outdoor activities.",soccer_pass.mp4
b12cb349-b614-42dc-a9eb-33afb56ed026,39,"In this image, we see two individuals on what appears to be a playing field with artificial turf. The person in the foreground is in the action of kicking a soccer ball, while the person in the background is looking on, likely participating in the game or exercise as well. It seems like they are engaged in a casual game or practice session of soccer. The environment looks sunny with trees indicating that the field is in a park or a recreational area.",soccer_pass.mp4
